type	sentence	t_verb	f_verb	verb_index
prep_anim.pickle_plur_MS_MV_sing_MS	the customers behind the parent are short	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers behind the parent are happy	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers behind the parent are sad	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers behind the parent are angry	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard live	live	lives	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard run	run	runs	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard speak	speak	speaks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard think	think	thinks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard walk	walk	walks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard are tall	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard are old	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard are young	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard are short	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard are happy	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard are sad	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the guard are angry	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect live	live	lives	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect run	run	runs	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect speak	speak	speaks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect think	think	thinks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect walk	walk	walks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect are tall	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect are old	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect are young	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect are short	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect are happy	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect are sad	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the architect are angry	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer live	live	lives	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer run	run	runs	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer speak	speak	speaks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer think	think	thinks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer walk	walk	walks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer are tall	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer are old	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer are young	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer are short	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer are happy	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer are sad	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the dancer are angry	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist live	live	lives	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist run	run	runs	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist speak	speak	speaks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist think	think	thinks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist walk	walk	walks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist are tall	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist are old	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist are young	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist are short	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist are happy	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist are sad	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the artist are angry	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister live	live	lives	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister run	run	runs	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister speak	speak	speaks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister think	think	thinks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister walk	walk	walks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister are tall	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister are old	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister are young	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister are short	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister are happy	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister are sad	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the minister are angry	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver live	live	lives	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver run	run	runs	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver speak	speak	speaks	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver think	think	thinks	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver walk	walk	walks	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver are tall	are	is	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver are old	are	is	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver are young	are	is	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver are short	are	is	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver are happy	are	is	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver are sad	are	is	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the taxi driver are angry	are	is	9
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive live	live	lives	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive run	run	runs	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive speak	speak	speaks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive think	think	thinks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive walk	walk	walks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive are tall	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive are old	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive are young	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive are short	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive are happy	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive are sad	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the executive are angry	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent live	live	lives	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent run	run	runs	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent speak	speak	speaks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent think	think	thinks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent walk	walk	walks	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent are tall	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent are old	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent are young	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent are short	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent are happy	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent are sad	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers in front of the parent are angry	are	is	8
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard live	live	lives	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard run	run	runs	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard speak	speak	speaks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard think	think	thinks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard walk	walk	walks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard are tall	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard are old	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard are young	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard are short	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard are happy	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard are sad	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the guard are angry	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect live	live	lives	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect run	run	runs	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect speak	speak	speaks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect think	think	thinks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect walk	walk	walks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect are tall	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect are old	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect are young	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect are short	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect are happy	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect are sad	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the architect are angry	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer live	live	lives	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer run	run	runs	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer speak	speak	speaks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer think	think	thinks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer walk	walk	walks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer are tall	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer are old	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer are young	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer are short	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer are happy	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer are sad	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the dancer are angry	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist live	live	lives	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist run	run	runs	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist speak	speak	speaks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist think	think	thinks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist walk	walk	walks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist are tall	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist are old	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist are young	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist are short	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist are happy	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist are sad	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the artist are angry	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister live	live	lives	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister run	run	runs	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister speak	speak	speaks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister think	think	thinks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister walk	walk	walks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister are tall	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister are old	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister are young	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister are short	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister are happy	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister are sad	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the minister are angry	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver live	live	lives	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver run	run	runs	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver think	think	thinks	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver are tall	are	is	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver are old	are	is	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver are young	are	is	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver are short	are	is	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver are happy	are	is	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver are sad	are	is	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the taxi driver are angry	are	is	7
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the executive live	live	lives	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the executive run	run	runs	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the executive speak	speak	speaks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the executive think	think	thinks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the executive walk	walk	walks	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the executive are tall	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the executive are old	are	is	6
prep_anim.pickle_plur_MS_MV_sing_MS	the customers near the executive are young	are	is	6
